,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
CMR003,239,182,182,0,0,182,182,182,182,182,0,93,93,93,93,93,93,93,93,93,118.5,,
CMR004,239,182,182,0,0,182,182,182,182,182,0,93,93,93,93,93,93,93,93,93,118.5,,
COD001,366,188,188,0,0,188,188,188,188,188,0,92,92,92,92,92,92,92,92,92,122,,
COG001,308,297,297,0,0,297,297,297,297,297,0,93,93,93,93,93,93,93,93,93,187.5,,
COL001,29,29,29,29,29,29,29,29,29,29,29,94,94,94,94,94,94,94,94,94,35.5,,
COL002,29,29,29,29,29,29,29,29,29,29,29,94,94,94,94,94,94,94,94,94,35.5,,
CRI002,29,29,29,29,29,29,29,29,29,29,29,94,94,94,94,94,94,94,94,94,35.5,,
CZE002,2,2,2,2,2,2,2,2,2,2,2,113,113,113,113,113,113,113,113,113,13.1,,
DJI001,0,0,0,0,0,0,0,0,0,0,458,95,95,95,95,95,95,95,95,95,55.3,,
DJI002,0,0,0,0,0,0,0,0,0,0,458,95,95,95,95,95,95,95,95,95,55.3,,
DJI003,0,0,0,0,0,0,0,0,0,0,458,95,95,95,95,95,95,95,95,95,55.3,,
DOM002,309,63,63,63,309,63,63,63,63,63,309,94,94,94,94,94,94,94,94,94,115.3,,
DZA002,244,32,32,32,0,32,32,32,32,32,578,100,100,100,100,100,100,100,100,100,90.2,,
DZA003,244,244,244,554,0,32,32,32,32,32,578,100,100,100,100,100,100,100,100,100,163.6,,
DZA004,244,32,32,244,0,32,32,32,32,32,655,100,100,100,100,100,100,100,100,100,119.1,,
ECU002,152,152,152,62,0,152,152,152,152,152,152,93,93,93,93,93,93,93,93,93,121.9,,
EGY004,218,0,0,0,0,0,0,0,0,0,218,100,100,100,100,100,100,100,100,100,31.8,,
ERI001,30,3,225,3,3,3,3,3,3,3,652,94,94,94,94,94,94,94,94,94,99.2,,
ESP002,578,0,0,0,0,0,0,0,0,0,578,108,108,108,108,108,108,108,108,108,68.6,,
EST002,2,2,2,2,2,2,2,2,2,2,2,113,113,113,113,113,113,113,113,113,13.1,,
ETH001,0,0,0,0,0,0,0,0,0,0,615,97,97,97,97,97,97,97,97,97,71.2,,
ETH003,0,0,0,0,436,0,0,0,0,0,988,97,97,97,97,97,97,97,97,97,152.1,,
ETH004,0,0,0,0,0,0,0,0,0,0,837,97,97,97,97,97,97,97,97,97,93.4,,
ETH005,0,0,0,0,436,0,0,0,0,0,751,97,97,97,97,97,97,97,97,97,128.4,,
GRC002,152,1,1,1,1,1,1,1,1,1,1850,94,94,94,94,94,94,94,94,94,195.2,,
GTM001,29,29,29,29,29,29,29,29,29,29,29,99,99,99,99,99,99,99,99,99,36,,
HND001,29,29,29,29,29,29,29,29,29,29,29,94,94,94,94,94,94,94,94,94,35.5,,
HTI001,29,29,29,29,29,29,29,29,29,29,29,94,94,94,94,94,94,94,94,94,35.5,,
