,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
MNG003,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,,
MOZ001,61,0,0,0,0,0,0,0,0,0,61,75,75,75,75,75,75,75,75,75,13.6,,
MOZ004,61,0,0,0,0,0,0,0,0,0,61,75,75,75,75,75,75,75,75,75,13.6,,
MOZ009,61,61,61,31,31,61,61,61,61,61,61,75,75,75,75,75,75,75,75,75,56.4,,
MOZ010,61,61,61,61,0,61,61,61,61,61,61,75,75,75,75,75,75,75,75,75,56.3,,
MRT002,92,92,92,9,9,92,92,92,92,92,92,75,75,75,75,75,75,75,75,75,73.7,,
MRT003,1036,9,9,1069,9,9,9,9,9,9,200,75,75,75,75,75,75,75,75,75,140.7,,
MWI002,0,0,0,0,0,0,0,0,0,0,94,75,75,75,75,75,75,75,75,75,16.9,,
MWI005,0,0,0,0,0,0,0,0,0,0,94,75,75,75,75,75,75,75,75,75,16.9,,
MYS001,12,12,12,12,12,12,12,12,474,474,854,75,75,75,75,75,75,75,75,75,194.9,,
NAM002,315,99,99,1270,0,99,99,99,99,99,750,76,76,76,76,76,76,76,76,76,269,,
NER001,27,27,27,5,5,27,27,27,27,27,5,75,75,75,75,75,75,75,75,75,25.2,,
NER002,27,27,27,5,5,27,27,27,27,27,5,75,75,75,75,75,75,75,75,75,25.2,,
NER003,27,27,27,5,5,27,27,27,27,27,5,75,75,75,75,75,75,75,75,75,25.2,,
NER004,27,27,27,5,5,27,27,27,27,27,5,75,75,75,75,75,75,75,75,75,25.2,,
NGA001,11,11,11,11,11,11,11,11,11,11,1489,75,75,75,75,75,75,75,75,75,165.2,,
NGA003,11,11,11,11,11,11,11,11,11,11,1490,75,75,75,75,75,75,75,75,75,165.3,,
NGA004,11,11,11,11,11,11,11,11,11,11,1491,75,75,75,75,75,75,75,75,75,165.4,,
NGA007,11,11,11,11,11,11,11,11,11,11,1323,75,75,75,75,75,75,75,75,75,148.6,,
NGA008,11,11,11,11,371,11,11,11,11,11,1279,75,75,75,75,75,75,75,75,75,180.2,,
NIC001,217,217,32,32,12,32,32,217,217,217,217,75,75,75,75,75,75,75,75,75,108.3,,
PAK001,580,92,92,35,1,92,92,35,35,92,1635,75,75,75,75,75,75,75,75,75,218.4,,
PAK004,338,61,580,580,1,61,580,580,580,580,1615,75,75,75,75,75,75,75,75,75,523.2,,
PAK005,153,35,35,35,243,35,35,35,35,35,368,75,75,75,75,75,75,75,75,75,93.1,,
PAN002,62,62,62,62,62,62,62,62,62,62,62,75,75,75,75,75,75,75,75,75,63.3,,
PER002,0,0,0,0,0,0,0,0,0,0,0,76,76,76,76,76,76,76,76,76,7.6,,
PHL001,12,12,12,12,12,12,12,37,12,12,12,75,75,75,75,75,75,75,75,75,20.8,,
PHL003,12,12,12,12,12,12,12,12,12,12,1340,75,75,75,75,75,75,75,75,75,151.1,,
PHL012,12,12,12,12,37,12,12,12,153,153,12,75,75,75,75,75,75,75,75,75,49,,
PNG003,12,12,12,12,12,12,12,12,12,12,12,75,75,75,75,75,75,75,75,75,18.3,,
POL002,365,9,9,9,9,9,9,9,9,9,365,75,75,75,75,75,75,75,75,75,51.2,,
PRK001,860,35,35,35,1,153,35,92,153,153,1645,75,75,75,75,75,75,75,75,75,237.7,,
PSE002,38,38,38,12,12,38,38,38,38,38,1635,78,78,78,78,78,78,78,78,78,196.5,,
