,,,,,,,,,,,,,,,,,,,,,,,
Crisis ID,Area affected by disaster,People living in the affected area,Total # of people affected by the crisis,Total # of crisis related displaced people,Total # of crisis related fatalities,# of people affected facing minimal humanitarian needs (level 1),# of people affected facing stressed humanitarian needs (level 2),# of people affected facing moderate humanitarian conditions and needs (level 3),# of people affected facing severe humanitarian conditions and needs (level 4),# of people affected facing extreme humanitarian conditions and needs (level 5),# of different types of affected population groups,Impediments to entry into country (bureaucratic and administrative),Restriction of movement (impediments to freedom of movement and/or administrative restrictions),Interference into implementation of humanitarian activities,"Violence against personnel, facilities and assets",Denial of existence of humanitarian needs or entitlements to assistance,Restriction and obstruction of access to services and assistance,Ongoing insecurity/hostilities affecting humanitarian assistance,Presence of mines and improvised explosive devices ,"Physical constraints in the environment (obstacles related to terrain, climate, lack of infrastructure, etc.)",Updated_score,,
IRQ001,61,0,0,0,0,0,0,0,0,0,1249,135,135,135,135,135,135,135,135,135,138.4,,
IRQ002,61,0,0,0,0,0,0,0,0,0,1332,135,135,135,135,135,135,135,135,135,146.7,,
IRQ003,61,0,0,0,0,0,0,0,0,0,1688,135,135,135,135,135,135,135,135,135,182.3,,
ITA002,426,4,4,4,4,4,4,4,4,4,426,139,139,139,139,139,139,139,139,139,59.7,,
JOR002,31,0,0,0,0,0,0,0,0,0,1184,135,135,135,135,135,135,135,135,135,131.9,,
KEN001,72,3,3,72,187,3,3,3,3,3,463,136,136,136,136,136,136,136,136,136,87.6,,
KEN002,72,72,72,72,463,72,72,72,72,72,72,136,136,136,136,136,136,136,136,136,117.5,,
KEN003,72,3,3,463,390,3,3,3,3,3,463,137,137,137,137,137,137,137,137,137,147.1,,
LBN002,87,5,5,31,5,5,5,5,5,5,1212,135,135,135,135,135,135,135,135,135,141.3,,
LBN004,87,31,31,31,5,31,31,31,31,31,1249,135,135,135,135,135,135,135,135,135,160.6,,
LBY001,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4.9,,
LBY002,5,5,5,5,5,5,5,5,5,5,426,136,136,136,136,136,136,136,136,136,60.2,,
LBY003,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,
LKA002,73,73,73,73,2,73,73,73,73,73,73,136,136,136,136,136,136,136,136,136,72.2,,
MAR001,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,
MAR002,426,4,4,4,4,4,4,4,4,4,426,136,136,136,136,136,136,136,136,136,59.4,,
MAR003,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,
MDA002,199,4,4,4,4,4,4,4,4,4,426,139,139,139,139,139,139,139,139,139,59.7,,
MDG001,0,0,0,0,0,0,0,0,0,0,122,136,136,136,136,136,136,136,136,136,25.8,,
MDG002,0,0,0,0,0,0,0,0,0,0,122,136,136,136,136,136,136,136,136,136,25.8,,
MDG008,0,0,0,0,0,0,0,0,0,0,122,136,136,136,136,136,136,136,136,136,25.8,,
MEX001,186,186,186,186,3,3,3,3,186,186,186,136,136,136,136,136,136,136,136,136,107.8,,
MEX002,186,186,186,186,3,186,186,186,186,186,186,136,136,136,136,136,136,136,136,136,162.7,,
MEX003,3,3,3,3,3,3,3,3,3,3,186,136,136,136,136,136,136,136,136,136,34.6,,
MLI001,395,246,246,0,0,246,246,246,246,246,0,138,138,138,138,138,138,138,138,138,161.4,,
MMR001,6,6,6,6,6,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,19,,
MMR002,6,6,6,6,6,6,6,6,6,6,6,136,136,136,136,136,136,136,136,136,19,,
