,,,,,,,,
Crisis ID,Reliability Index,Data Reliability,Recentness data,Information gaps,Data Reliability,Recentness data (# days),Information gaps (# indicator missing),Reliability
JOR002,1.4,2.8,1.3,0,2.1,93,0,High
KEN002,2.9,2,5,1.7,1.8,390.9,1,Medium
LBN002,1.4,2.5,1.6,0,2,117.7,0,High
LBN004,1.7,2,1.5,1.7,1.8,109.2,1,High
LBY001,1.2,1.8,1.9,0,1.7,138,0,High
LBY002,1.2,2,1.6,0,1.8,114.3,0,High
LSO002,2.3,2.3,4.7,0,1.9,340.2,0,Medium
MAR002,5,x,5,5,x,453.7,3,Very Low
MDG002,2.2,2,2.8,1.7,1.8,206.2,1,Medium
MEX001,4.2,x,5,3.3,x,482.4,2,Very Low
MEX002,4.2,x,5,3.3,x,502.5,2,Very Low
MEX003,3.4,x,5,1.7,x,499.9,1,Low
MLI001,1.4,2,2.3,0,1.8,166.6,0,High
MMR001,1.4,2.5,1.6,0,2,116.1,0,High
MMR002,1.4,2.5,1.6,0,2,116.1,0,High
MMR003,1.4,2.5,1.6,0,2,117.3,0,High
MOZ001,1.7,3,2.2,0,2.2,163.5,0,High
MOZ004,2,3.8,2.1,0,2.5,151.5,0,High
MOZ006,2.5,2.5,3.4,1.7,2,248.2,1,Medium
MOZ007,1.6,3.5,1.3,0,2.4,98.8,0,High
MRT002,3,2.3,3.4,3.3,1.9,248.8,2,Medium
MRT003,3.2,2.3,2.3,5,1.9,167.3,4,Low
MWI002,2.3,2,3.2,1.7,1.8,232.1,1,Medium
MYS001,1.1,2.5,0.9,0,2,64.2,0,High
NAM002,3.5,2,3.6,5,1.8,263.5,3,Low
NER001,1.5,2,2.6,0,1.8,188.5,0,High
NER002,2,3.3,2.6,0,2.3,188.5,0,High
NER003,2,3.5,2.6,0,2.4,188.5,0,High
NER004,2,3.8,2.2,0,2.5,157.8,0,High
NGA001,2,3.8,2.2,0,2.5,158.6,0,High
NGA003,1.7,3.3,1.9,0,2.3,141.3,0,High
NGA004,2.4,3.5,1.9,1.7,2.4,141.4,1,Medium
NGA007,1.7,3.3,1.7,0,2.3,124.6,0,High
NGA008,2.2,2,2.9,1.7,1.8,213,1,Medium
NIC001,3.4,x,5,1.7,x,610.4,1,Low
NIC002,1.5,2.3,2.2,0,1.9,164.3,0,High
PAK001,1.7,3.5,1.5,0,2.4,107.4,0,High
PAK004,3.4,3.5,5,1.7,2.4,618.6,1,Low
PER002,2.4,3.8,3.4,0,2.5,250.7,0,Medium
PHL003,1.4,2.5,1.6,0,2,115.9,0,High
PRK001,2.9,2.5,4.6,1.7,2,338.1,1,Medium
PSE002,1.1,1,2.3,0,1.4,171.3,0,High
REG001,1.3,2,2,0,1.8,147.5,0,High
REG002,3.5,3.3,3.8,3.3,2.3,274.9,2,Low
REG003,4.2,x,5,3.3,x,544.3,2,Very Low
REG004,1.9,3.8,1.8,0,2.5,133.9,0,High
REG006,5,x,5,5,x,616.7,6,Very Low
REG007,5,x,5,5,x,637.1,5,Very Low
REG008,5,x,5,5,x,637.1,5,Very Low
REG011,1.2,2.3,1.2,0,1.9,86.7,0,High
REG012,1.2,2,1.6,0,1.8,118.7,0,High
REG013,3,x,2.6,3.3,x,189.1,2,Medium
RWA002,2.7,2,2.9,3.3,1.8,208.9,2,Medium
SDN001,2.3,1.8,1.9,3.3,1.7,135.8,2,Medium
SDN005,2,2,2.4,1.7,1.8,174.2,1,High
SDN006,2.9,3.8,3.1,1.7,2.5,226.8,1,Medium
SDN007,1.5,2,0.9,1.7,1.8,69.7,1,High
SDN008,1.4,2,0.4,1.7,1.8,31,1,High
SEN002,2.6,1.8,4.3,1.7,1.7,316.6,1,Medium
SLV001,1.9,2,3.8,0,1.8,274.2,0,High
SOM001,1.4,2,2.2,0,1.8,157.8,0,High
SOM002,0.9,1.8,0.9,0,1.7,64.1,0,Very High
SOM004,1.1,2.5,0.7,0,2,49.5,0,High
SSD001,1.7,1.8,3.2,0,1.7,232.8,0,High
SWZ001,3.2,2,2.6,5,1.8,192.1,3,Low
SYR001,1.1,1,2.4,0,1.4,172.1,0,High
TCD001,1.8,3.5,1.9,0,2.4,141.2,0,High
TCD003,2.4,4,3.2,0,2.6,236,0,Medium
TCD004,2.4,2.3,5,0,1.9,452.2,0,Medium
TCD005,2.5,2.5,5,0,2,375.2,0,Medium
TCD006,2.9,3.8,5,0,2.5,362.9,0,Medium
THA001,1.7,2.3,2.7,0,1.9,197.8,0,High
THA002,4.2,x,5,3.3,x,459.4,2,Very Low
THA003,2.2,2.3,2.7,1.7,1.9,200.4,1,Medium
TLS002,0.6,1.5,0.4,0,1.6,27.9,0,Very High
TTO002,2.8,3.3,5,0,2.3,466,0,Medium
TUN002,3.7,2.8,5,3.3,2.1,609.9,2,Low
TUR001,1.8,3.5,1.8,0,2.4,128.6,0,High
TUR002,2.1,3.5,2.9,0,2.4,208.9,0,Medium
TUR003,1.8,3.5,1.8,0,2.4,128.6,0,High
TUR004,2.5,2.5,5,0,2,690.7,0,Medium
TZA002,1.8,2,3.5,0,1.8,256.9,0,High
UGA001,1.9,2.3,3.4,0,1.9,247.9,0,High
UGA005,2.7,2.3,4.1,1.7,1.9,299.8,1,Medium
UKR002,1.3,1.8,2.1,0,1.7,155.9,0,High
VCT002,0.8,1.8,0.5,0,1.7,33.9,0,Very High
VEN001,2.4,3.3,3.8,0,2.3,278.9,0,Medium
YEM001,1.5,2,2.4,0,1.8,172.5,0,High
YEM002,1.6,2.3,2.5,0,1.9,186.5,0,High
ZMB002,3.2,2.3,3.9,3.3,1.9,286.7,2,Low
ZWE001,1.4,2,2.3,0,1.8,165.8,0,High
